date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:54:29	206219/206219	---M--	200	added ('OK')	image/svg+xml	etag:%223258b-5aba7c14b3106%22	https://especiesamenazadas.org/assets/web/web/assets/mobirise-icons/mobirise-icons.svg?spat4u	/Users/morin_ricardo/documents/temp/fauna/web/images/mobirise-icons0e1c.svg	(from https://especiesamenazadas.org/assets/web/web/assets/mobirise-icons/mobirise-icons.css)
14:54:30	116416/116416	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c6c0-5aba7c14b11c6%22	https://especiesamenazadas.org/assets/web/socicon/fonts/socicon.eot	/Users/morin_ricardo/documents/temp/fauna/web/images/socicon.eot	(from https://especiesamenazadas.org/assets/web/socicon/css/styles.css)
14:54:30	116416/116416	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c6c0-5aba7c14b11c6%22	https://especiesamenazadas.org/assets/web/socicon/fonts/socicon.eot?	/Users/morin_ricardo/documents/temp/fauna/web/images/socicond41d.eot	(from https://especiesamenazadas.org/assets/web/socicon/css/styles.css)
14:54:31	64512/64512	---M--	200	added ('OK')	text/html	etag:%22fc00-5aba7c14b2166%22	https://especiesamenazadas.org/assets/web/socicon/fonts/socicon.woff2	/Users/morin_ricardo/documents/temp/fauna/web/socicon.html	(from https://especiesamenazadas.org/assets/web/socicon/css/styles.css)
14:54:33	116252/116252	---M--	200	added ('OK')	application/font-sfnt	etag:%221c61c-5aba7c14b11c6%22	https://especiesamenazadas.org/assets/web/socicon/fonts/socicon.ttf	/Users/morin_ricardo/documents/temp/fauna/web/images/socicon.ttf	(from https://especiesamenazadas.org/assets/web/socicon/css/styles.css)
14:54:33	116328/116328	---M--	200	added ('OK')	application/font-woff	etag:%221c668-5aba7c14b2166%22	https://especiesamenazadas.org/assets/web/socicon/fonts/socicon.woff	/Users/morin_ricardo/documents/temp/fauna/web/images/socicon.woff	(from https://especiesamenazadas.org/assets/web/socicon/css/styles.css)
14:54:35	322578/322578	---M--	200	added ('OK')	image/svg+xml	etag:%224ec12-5aba7c14b11c6%22	https://especiesamenazadas.org/assets/web/socicon/fonts/socicon.svg	/Users/morin_ricardo/documents/temp/fauna/web/images/socicon.svg	(from https://especiesamenazadas.org/assets/web/socicon/css/styles.css)
14:54:36	23173/23173	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:54:36%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/manerebia/andina-de-francisco-fernandez-yepez	/Users/morin_ricardo/documents/temp/fauna/web/andina-de-francisco-fernandez-yepez.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:36	310966/310966	---M--	200	added ('OK')	image/jpeg	etag:%224beb6-5c005c0394e13%22	https://especiesamenazadas.org/assets/web/images/Bienvenido.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/bienvenido.jpg	(from https://especiesamenazadas.org/assets/web/mobirise/css/mbr-additional.css?v2)
14:54:37	51822/51822	---M--	200	added ('OK')	image/jpeg	etag:%22ca6e-59f7bbf6d4d8d%22	https://especiesamenazadas.org/img/Manerebia_franciscae_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/manerebia_franciscae_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:38	23772/23772	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:54:38%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/manerebia/andina-pluviosa-del-tama	/Users/morin_ricardo/documents/temp/fauna/web/andina-pluviosa-del-tama.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:39	71055/71055	---M--	200	added ('OK')	image/jpeg	etag:%221158f-59f7bbf6d5d2d%22	https://especiesamenazadas.org/img/Manerebia_pluviosa_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/manerebia_pluviosa_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:40	26151/26151	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:54:40%20GMT	https://especiesamenazadas.org/taxon/arthropoda/arachnida/amblypygi/charinidae/charinus/arana-latigo-cavernicola-de-la-sierra-de-san-luis	/Users/morin_ricardo/documents/temp/fauna/web/arana-latigo-cavernicola-de-la-sierra-de-san-luis.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:41	19680/19680	---M--	200	added ('OK')	image/jpeg	etag:%224ce0-59f7bbf6cefcd%22	https://especiesamenazadas.org/img/Charinus_tronchonii_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/charinus_tronchonii_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:42	18786728/18786728	---M--	200	added ('OK')	application/zip	etag:%2211ea9a8-5bf8cb4e2afc3%22	https://especiesamenazadas.org/descargas/Provita-Libro-Rojo-Fauna-Venezolana-4ed-2015.zip	/Users/morin_ricardo/documents/temp/fauna/web/images/provita-libro-rojo-fauna-venezolana-4ed-2015.zip	(from https://especiesamenazadas.org/)
14:54:42	24648/24648	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:54:42%20GMT	https://especiesamenazadas.org/taxon/arthropoda/crustacea/decapoda/palaemonidae/euryrhynchus/camaroncito-de-rio-de-la-gran-sabana	/Users/morin_ricardo/documents/temp/fauna/web/camaroncito-de-rio-de-la-gran-sabana.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:43	22386/22386	---M--	200	added ('OK')	image/jpeg	etag:%225772-59f7bbf6d0f0d%22	https://especiesamenazadas.org/img/Euryrhynchus_pemoni_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/euryrhynchus_pemoni_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:44	25404/25404	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:54:44%20GMT	https://especiesamenazadas.org/taxon/arthropoda/crustacea/decapoda/atyidae/atya/camaroncito-de-rio-de-rancho-grande	/Users/morin_ricardo/documents/temp/fauna/web/camaroncito-de-rio-de-rancho-grande.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:45	22926/22926	---M--	200	added ('OK')	image/jpeg	etag:%22598e-59f7bbf6cd08d%22	https://especiesamenazadas.org/img/Atya_dressleri_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/atya_dressleri_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:46	25207/25207	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:54:46%20GMT	https://especiesamenazadas.org/taxon/arthropoda/crustacea/decapoda/palaemonidae/macrobrachium/camaroncito-de-rio-del-lago-de-valencia	/Users/morin_ricardo/documents/temp/fauna/web/camaroncito-de-rio-del-lago-de-valencia.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:47	18588/18588	---M--	200	added ('OK')	image/jpeg	etag:%22489c-59f7bbf6d4d8d%22	https://especiesamenazadas.org/img/Macrobrachium_reyesi_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/macrobrachium_reyesi_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:48	23970/23970	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:54:48%20GMT	https://especiesamenazadas.org/taxon/arthropoda/crustacea/decapoda/palaemonidae/macrobrachium/camaroncito-del-rio-aguaro	/Users/morin_ricardo/documents/temp/fauna/web/camaroncito-del-rio-aguaro.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:49	24071/24071	---M--	200	added ('OK')	image/jpeg	etag:%225e07-59f7bbf6d4d8d%22	https://especiesamenazadas.org/img/Macrobrachium_pumilum_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/macrobrachium_pumilum_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:50	24045/24045	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:54:50%20GMT	https://especiesamenazadas.org/taxon/arthropoda/crustacea/decapoda/palaemonidae/macrobrachium/camaroncito-del-rio-caris	/Users/morin_ricardo/documents/temp/fauna/web/camaroncito-del-rio-caris.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:51	17036/17036	---M--	200	added ('OK')	image/jpeg	etag:%22428c-59f7bbf6d4d8d%22	https://especiesamenazadas.org/img/Macrobrachium_rodriguezi_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/macrobrachium_rodriguezi_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:52	23568/23568	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:54:52%20GMT	https://especiesamenazadas.org/taxon/arthropoda/crustacea/decapoda/pseudothelphusidae/chaceus/cangrejo-cavernicola-de-mesa-turik	/Users/morin_ricardo/documents/temp/fauna/web/cangrejo-cavernicola-de-mesa-turik.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:53	15545/15545	---M--	200	added ('OK')	image/jpeg	etag:%223cb9-59f7bbf6cefcd%22	https://especiesamenazadas.org/img/Chaceus_turikensis_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/chaceus_turikensis_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:54	25574/25574	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:54:54%20GMT	https://especiesamenazadas.org/taxon/arthropoda/crustacea/decapoda/gecarcinidae/cardisoma/cangrejo-de-tierra	/Users/morin_ricardo/documents/temp/fauna/web/cangrejo-de-tierra.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:55	22173/22173	---M--	200	added ('OK')	image/jpeg	etag:%22569d-59f7bbf6ce02d%22	https://especiesamenazadas.org/img/Cardisoma_guanhumi_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/cardisoma_guanhumi_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:56	32374/32374	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:54:56%20GMT	https://especiesamenazadas.org/taxon/arthropoda?page=2	/Users/morin_ricardo/documents/temp/fauna/web/arthropoda4658.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:57	32043/32043	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:54:57%20GMT	https://especiesamenazadas.org/taxon/arthropoda?page=3	/Users/morin_ricardo/documents/temp/fauna/web/arthropoda9ba9.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:58	32392/32392	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:54:58%20GMT	https://especiesamenazadas.org/taxon/arthropoda?page=4	/Users/morin_ricardo/documents/temp/fauna/web/arthropodafdb0.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:54:59	32474/32474	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:54:59%20GMT	https://especiesamenazadas.org/taxon/arthropoda?page=5	/Users/morin_ricardo/documents/temp/fauna/web/arthropodaaf4d.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:55:00	32452/32452	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:55:00%20GMT	https://especiesamenazadas.org/taxon/arthropoda?page=6	/Users/morin_ricardo/documents/temp/fauna/web/arthropodac575.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:55:01	23933/23933	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:55:01%20GMT	https://especiesamenazadas.org/taxon/arthropoda?page=7	/Users/morin_ricardo/documents/temp/fauna/web/arthropoda235c.html	(from https://especiesamenazadas.org/taxon/arthropoda)
14:55:02	24453/24453	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:55:02%20GMT	https://especiesamenazadas.org/taxon/arthropoda/arachnida/araneae/theraphosidae/chromatopelma/tarantula-azul-de-paraguana	/Users/morin_ricardo/documents/temp/fauna/web/tarantula-azul-de-paraguana.html	(from https://especiesamenazadas.org/taxon/arthropoda/arachnida)
14:55:04	307555/307555	---M--	200	added ('OK')	image/jpeg	etag:%224b163-5b469e3d209c2%22	https://especiesamenazadas.org/img/XcnxR47ADnP4BRvcNxUrwTwWK.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/xcnxr47adnp4brvcnxurwtwwk.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/arachnida)
14:55:04	24252/24252	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:55:04%20GMT	https://especiesamenazadas.org/taxon/arthropoda/crustacea/decapoda/pseudothelphusidae/chaceus/cangrejo-troglobio-de-perija	/Users/morin_ricardo/documents/temp/fauna/web/cangrejo-troglobio-de-perija.html	(from https://especiesamenazadas.org/taxon/arthropoda/crustacea)
14:55:05	17606/17606	---M--	200	added ('OK')	image/jpeg	etag:%2244c6-59f7bbf6cefcd%22	https://especiesamenazadas.org/img/Chaceus_caecus_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/chaceus_caecus_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/crustacea)
14:55:06	24176/24176	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:55:06%20GMT	https://especiesamenazadas.org/taxon/arthropoda/crustacea/isopoda/cirolanidae/zulialana/isopodo-ciego-de-la-cueva-de-toromo	/Users/morin_ricardo/documents/temp/fauna/web/isopodo-ciego-de-la-cueva-de-toromo.html	(from https://especiesamenazadas.org/taxon/arthropoda/crustacea)
14:55:07	30261/30261	---M--	200	added ('OK')	image/jpeg	etag:%227635-59f7bbf6de9cc%22	https://especiesamenazadas.org/img/Zulialana_coalescens_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/zulialana_coalescens_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/crustacea)
14:55:08	27076/27076	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:55:08%20GMT	https://especiesamenazadas.org/taxon/arthropoda/crustacea/decapoda/paniluridae/panulirus/langosta-espinosa	/Users/morin_ricardo/documents/temp/fauna/web/langosta-espinosa.html	(from https://especiesamenazadas.org/taxon/arthropoda/crustacea)
14:55:09	24065/24065	---M--	200	added ('OK')	image/jpeg	etag:%225e01-59f7bbf6d7c6d%22	https://especiesamenazadas.org/img/Panulirus_argus_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/panulirus_argus_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/crustacea)
14:55:10	24149/24149	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:55:10%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/coleoptera/catopidae/neotropospeonella/catopido-ciego-de-la-cueva-del-guacharo	/Users/morin_ricardo/documents/temp/fauna/web/catopido-ciego-de-la-cueva-del-guacharo.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta)
14:55:11	21446/21446	---M--	200	added ('OK')	image/jpeg	etag:%2253c6-59f7bbf6d6ccd%22	https://especiesamenazadas.org/img/Neotropospeonella_decui_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/neotropospeonella_decui_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta)
14:55:12	23036/23036	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:55:12%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/odonata/gomphidae/phyllogomphoides/cola-de-hoja-del-tama	/Users/morin_ricardo/documents/temp/fauna/web/cola-de-hoja-del-tama.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta)
14:55:13	13717/13717	---M--	200	added ('OK')	image/jpeg	etag:%223595-59f7bbf6d8c0d%22	https://especiesamenazadas.org/img/Phyllogomphoides_brunneus_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/phyllogomphoides_brunneus_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta)
14:55:14	23791/23791	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:55:14%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/odonata/lestidae/archilestes/corsario-de-san-esteban	/Users/morin_ricardo/documents/temp/fauna/web/corsario-de-san-esteban.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta)
14:55:15	28278/28278	---M--	200	added ('OK')	image/jpeg	etag:%226e76-59f7bbf6cc0ed%22	https://especiesamenazadas.org/img/Archilestes_tuberalatus_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/archilestes_tuberalatus_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta)
14:55:16	23062/23062	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:55:16%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/dictyoptera/blattellidae/paranocticola/cucaracha-ciega-venezolana	/Users/morin_ricardo/documents/temp/fauna/web/cucaracha-ciega-venezolana.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta)
14:55:17	24279/24279	---M--	200	added ('OK')	image/jpeg	etag:%225ed7-59f7bbf6d7c6d%22	https://especiesamenazadas.org/img/Paranocticola_venezuelana_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/paranocticola_venezuelana_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta)
14:55:18	24443/24443	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:55:18%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/diaphanos/diafano-de-huber	/Users/morin_ricardo/documents/temp/fauna/web/diafano-de-huber.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta)
14:55:19	18846/18846	---M--	200	added ('OK')	image/jpeg	etag:%22499e-59f7bbf6d0f0d%22	https://especiesamenazadas.org/img/Diaphanos_huberi_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/diaphanos_huberi_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta)
14:55:20	22876/22876	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:55:20%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/diaphanos/diafano-de-niquitao	/Users/morin_ricardo/documents/temp/fauna/web/diafano-de-niquitao.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta)
14:55:21	19653/19653	---M--	200	added ('OK')	image/jpeg	etag:%224cc5-59f7bbf6d0f0d%22	https://especiesamenazadas.org/img/Diaphanos_curvignathos_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/diaphanos_curvignathos_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta)
14:55:22	23328/23328	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:55:22%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/diaphanos/diafano-del-cende	/Users/morin_ricardo/documents/temp/fauna/web/diafano-del-cende.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta)
14:55:23	46396/46396	---M--	200	added ('OK')	image/jpeg	etag:%22b53c-59f7bbf6d0f0d%22	https://especiesamenazadas.org/img/Diaphanos_fuscus_imagen_02.jpg	/Users/morin_ricardo/documents/temp/fauna/web/images/diaphanos_fuscus_imagen_02.jpg	(from https://especiesamenazadas.org/taxon/arthropoda/insecta)
14:55:24	23372/23372	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jun%202022%2021:55:24%20GMT	https://especiesamenazadas.org/taxon/arthropoda/insecta/lepidoptera/nymphalidae/steromapedaliodes/duende-de-guaramacal	/Users/morin_ricardo/documents/temp/fauna/web/duende-de-guaramacal.html	(from https://especiesamenazadas.org/taxon/arthropoda/insecta)
